-49.948170,-28.655134
-22.266590,30.589106
-37.126648,-21.293549
-28.273380,32.838459
-27.242678,5.748930
-46.559196,-25.671804
-25.671009,15.025397
-44.392097,-12.498229
-38.269047,-15.582606
-46.712086,-15.916356
-18.623642,32.302402
-19.359425,30.759874
-50.275776,-22.642189
-27.321049,25.763945
-62.635208,-35.939507
-43.508705,-24.957861
-56.112015,-32.194160
-54.791828,-31.436161
-48.267330,-14.239579
-11.823348,19.914371
-48.989506,-18.835863
-40.893188,6.920238
-17.707085,25.092340
-58.657043,-33.655411
-13.669126,13.026214
-23.039660,30.689421
-35.598236,-20.415997
-15.326974,26.159924
-21.124056,36.237072
-49.883904,-28.618235
-85.009247,-48.785751
-49.181320,-28.214840
-57.531975,-33.009441
-19.763672,34.280739
-57.244102,-32.844158
-15.742429,27.302528
-35.212601,-13.000278
-55.306190,-31.731487
-13.498807,22.009882
-52.736538,-27.729834
-34.108040,-19.560389
-38.709751,-16.215509
-25.976856,18.220093
-12.885110,17.468689
-68.088684,-39.070663
-46.989021,-21.051985
-51.010483,-23.708351
-13.075574,22.674635
-21.093758,30.140282
-15.540899,16.823141
-19.800892,25.513174
-70.783745,-39.126217
-62.854614,-36.065479
-35.275265,-17.169792
-21.198082,36.769928
-24.351973,42.242992
-19.397190,20.064955
-36.345139,-18.647844
-52.581333,-30.166986
-41.603745,-23.864113
-65.300613,-37.469872
-32.517635,13.271682
-40.144600,-22.179176
-41.161762,-17.945566
-43.832726,-23.502132
-19.119610,11.236371
-18.342438,26.457235
-14.501501,15.251560
-72.845596,-41.801884
-18.253185,21.198740
-49.132648,-28.186895
-25.997105,45.097851
-13.684027,23.730507
-52.014286,-17.316536
-63.034706,-36.168880
-47.924793,-23.989515
-53.903378,-30.926050
-15.795031,10.195571
-34.957390,-4.958103
-49.193611,-25.205757
-57.116959,-29.631437
-28.991531,22.796043
-18.823692,32.649559
-53.854721,-30.898113
-22.373962,23.327766
-17.214180,29.856514
-59.470272,-32.062088
-57.672527,-33.062069
-20.577454,35.692928
-53.907951,-30.928675
-59.378407,-34.069584
-17.446407,29.770529
-26.465734,-5.465583
-79.932816,-45.871075
-48.232754,-16.436945
-23.197273,22.947151
-41.537151,-21.830832
-47.011929,-18.827768
-17.615545,29.750406
-66.514137,-38.166622
-13.930568,24.158339
-20.146742,27.068123
-66.034470,-37.891216
-16.465176,28.556738
-48.464931,-27.803520
-49.287365,-28.275726
-16.728767,29.014160
-42.261684,-14.939081
-51.837479,-19.001848
-16.337667,27.827797
-17.818407,30.905052
-58.448223,-32.256805
-60.003891,-34.428715
-56.945499,-28.869909
-42.665054,-13.880448
-29.763657,3.828611
-23.960415,6.699460
-13.385975,23.213285
-38.464413,-15.227967
-30.062119,13.694680
-89.036751,-51.098175
-19.207745,23.750257
-50.214851,-28.808250
-20.271275,35.161606
-39.139854,-12.414086
-40.845993,-11.343186
-15.155918,18.013186
-63.558975,-36.469894
-20.388779,35.365513
-74.686928,-42.859100
-32.478691,23.654099
-21.704226,37.648258
-70.878700,-39.283791
-60.462391,-34.366997
-23.521656,40.802113
-55.682899,-31.947779
-22.890507,39.706856
-58.689205,-32.983494
-22.917099,39.753002
-30.309261,9.382973
-15.977389,27.710266
-47.450222,-27.220917
-31.788519,-11.078671
-41.558567,-22.618464
-49.336983,-16.846506
-45.889484,-26.324806
-30.812599,16.980133
-23.153610,40.163429
-22.763254,39.486031
-18.608479,5.787975
-56.607952,-32.478905
-40.351631,-17.783638
-45.357471,-19.960484
-48.815189,-26.692509
-42.711178,-24.499954
-70.917114,-40.694630
-16.394669,27.563040
-30.552736,21.479116
-40.593227,-18.898199
-27.800755,5.764812
-21.735619,29.407991
-19.638742,34.063946
-88.499046,-50.789444
-15.442627,26.782272
-18.061193,31.326368
-72.624252,-41.628471
-15.943708,25.449320
-44.219734,-15.916690
-53.216839,-30.266045
-17.777548,24.115633
-17.514709,21.231415
-48.007236,-17.950737
-19.144117,22.622988
-46.545933,-26.701710
-16.966631,29.426931
-30.524885,-17.503090
-39.216301,-22.493340
-24.926849,26.217916
-44.614918,-24.228806
-24.988207,43.347073
-41.074444,-22.627516
-22.749878,33.271721
-54.883820,-27.224970
-23.469439,40.711498
-22.274780,21.398838
-45.221722,-14.746007
-20.019329,32.302979
-75.611916,-43.390190
-23.758308,41.212784
-36.802624,-20.149918
-51.458191,-24.774937
-40.592014,-20.173691
-15.917311,27.606009
-32.771648,-13.976477
-23.937746,27.466726
-30.194969,-10.451378
-58.057831,-31.581091
-27.219244,30.395506
-26.284132,11.861080
-23.915207,20.250940
-62.508793,-27.626759
-20.470982,35.508163
-41.899918,-21.319193
-40.565483,-23.267984
-36.513252,-20.941362
-49.087563,-28.161009
-52.083729,-15.152874
-53.926178,-30.495167
-17.413044,30.201609
-46.130787,-13.862185
-13.182940,12.512128
-35.490765,-20.028749
-59.204967,-33.970005
-56.312344,-32.309181
-55.093864,-19.804598
-31.992554,25.040247
-69.840698,-40.076599
-33.331673,13.967026
-60.637119,-34.792286
-60.721260,-34.840595
-59.059925,-31.856453
-17.036900,29.548874
-28.442923,24.519276
-52.518902,-30.131142
-24.822777,-10.571570
-14.614256,25.344769
-22.084927,38.308903
-15.019650,17.587666
-44.758625,-25.230204
-42.900745,-24.608795
-66.917816,-38.398399
-48.253117,-27.681904
-30.116020,22.735622
-27.959232,12.520056
-53.477959,-30.681791
-49.793236,-28.566177
-14.314865,24.825224
-15.029488,26.065336
-17.803402,30.879011
-50.026676,-28.700209
-64.867836,-37.221386
-51.231396,-23.720243
-33.127083,27.036722
-34.660015,-14.438470
-25.399931,3.720003
-46.667183,-23.367985
-17.513346,30.375669
-20.393444,35.373608
-26.005875,19.801935
-12.814600,20.256670
-31.602200,14.355286
-38.132404,-19.949265
-52.002544,-22.388956
-53.612953,-30.759300
-53.777866,-30.853987
-51.884243,-26.241461
-23.200592,16.852991
-30.752571,12.096666
-14.110060,24.469818
-34.634708,9.799938
-16.580336,28.756580
-71.278229,-40.901966
-58.340195,-33.473488
-60.286541,-34.591000
-42.270390,-9.507303
-55.355606,-31.759859
-31.370941,33.133148
-53.882172,-30.913876
-24.133425,7.102124
-13.780089,20.245436
-61.508614,-35.292664
-28.542688,26.045725
-46.664032,-26.769518
-63.336967,-36.342426
-76.369034,-43.824894
-32.753723,10.383134
-55.024792,-31.569920
-20.925516,36.296936
-18.665070,28.283474
-37.488644,-21.450212
-25.044918,16.587196
-52.473740,-23.085688
-51.011673,-23.589849
-47.820892,-27.433741
-53.217976,-27.781786
-15.053902,26.107702
-28.589722,18.010153
-16.538637,28.684217
-57.468479,-32.972984
-44.290970,-14.956992
-26.962990,14.492657
-14.790931,25.651360
-56.459293,-22.262466
-22.248020,22.153721
-23.339283,30.137770
-14.515454,25.173315
-24.803482,43.026516
-14.686290,25.469772
-16.887777,29.290094
-22.984413,16.204924
-28.126175,9.790171
-54.360428,-19.024025
-45.823372,-24.730461
-12.573362,12.810737
-22.477455,27.127243
-15.142029,20.146452
-16.089445,27.904718
-47.721519,-21.606487
-21.275089,36.903561
-60.990089,-34.994946
-50.066372,-28.723001
-23.587612,40.916569
-25.124332,43.583298
-50.806515,-25.510540
-56.420090,-32.371044
-61.431393,-34.534740
-25.346033,17.613691
-60.600670,-34.771358
-13.878585,24.068130
-51.106525,-15.917534
-45.126190,-23.535339
-31.796745,4.059544
-47.835789,-22.957956
-53.065845,-30.445173
-34.880062,2.515418
-21.142380,21.410666
-18.675842,21.760359
-25.639404,44.477119
-51.320930,-20.037773
-52.742779,-30.259682
-48.468151,-27.805368
-13.583159,23.555468
-44.005226,-22.892042
-47.621964,-27.218861
-49.401684,-28.341364
-36.463078,-12.370202
-48.606205,-17.540541
-51.630859,-29.621265
-24.031057,24.290625
-24.963020,17.586470
-66.667030,-37.476826
-15.664804,7.895163
-53.957821,-30.957308
-58.347660,-33.477776
-17.489830,30.334862
-61.077969,-35.045403
-26.840324,33.006260
-56.400986,-23.149689
-46.364918,-24.937691
-49.866508,-28.608248
-63.446911,-36.405552
-79.211006,-45.456638
-57.795277,-33.160618
-28.989691,36.286125
-31.814037,-10.810021
-30.069748,18.512060
-84.512245,-48.500389
-29.994593,-17.198618
-31.455542,-17.790222
-42.719902,-8.547859
-11.569839,20.061678
-21.272814,36.899612
-13.986609,19.086748
-15.348734,13.498868
-63.212078,-36.270721
-18.128588,31.443321
-18.003073,26.409367
-41.054668,-22.000040
-22.800783,21.979414
-36.574638,-19.417555
-60.200668,-34.541695
-27.179811,14.209334
-12.167418,21.098677
-19.197359,32.054192
-19.294765,29.580397
-75.012398,-43.045971
-24.442719,8.133398
-43.666920,-25.048700
-46.485043,-26.666750
-14.888595,25.820839
-16.698683,28.961952
-44.110718,-25.303513
-75.460281,-43.303127
-48.507072,-27.827715
-19.780165,34.309361
-36.073963,-18.875931
-26.553020,24.437725
-10.817976,18.756941
-38.473488,-18.588825
-58.452484,-24.840292
-19.536171,33.885948
-22.771103,39.499649
-17.707228,30.712120
